"","year","day","site","pm10"
"9699",2001,279,"DS",28.5208333333333
"9700",2001,279,"FR",24.9541666666667
"9701",2001,279,"KE",23.7875
"9702",2001,279,"LP",26.6958333333333
"9703",2001,279,"OL",20
"9704",2001,279,"SC",25.5666666666667
"9705",2001,280,"DS",19.1958333333333
"9706",2001,280,"FR",20.0583333333333
"9707",2001,280,"KE",20.2583333333333
"9708",2001,280,"LP",23.4208333333333
"9709",2001,280,"OL",20
"9710",2001,280,"SC",20.3458333333333
"9711",2001,281,"DS",20.9
"9712",2001,281,"FR",18.8041666666667
"9713",2001,281,"KE",19.3791666666667
"9714",2001,281,"LP",25.4708333333333
"9715",2001,281,"OL",20
"9716",2001,281,"SC",19.7208333333333
"9717",2001,282,"DS",17.6041666666667
"9718",2001,282,"FR",20.7125
"9719",2001,282,"KE",18.5708333333333
"9720",2001,282,"LP",22.8166666666667
"9721",2001,282,"OL",19.7958333333333
"9722",2001,282,"SC",18.5541666666667
"9723",2001,283,"DS",15.6666666666667
"9724",2001,283,"FR",14.8458333333333
"9725",2001,283,"KE",14.8541666666667
"9726",2001,283,"LP",16.7875
"9727",2001,283,"OL",17.4291666666667
"9728",2001,283,"SC",18.9791666666667
"9729",2001,284,"DS",16.5208333333333
"9730",2001,284,"FR",16.9583333333333
"9731",2001,284,"KE",27.25
"9732",2001,284,"LP",33.0958333333333
"9733",2001,284,"OL",18.925
"9734",2001,284,"SC",18.6208333333333
"9735",2001,285,"DS",16.575
"9736",2001,285,"FR",118.258333333333
"9737",2001,285,"KE",97.0625
"9738",2001,285,"LP",38.7041666666667
"9739",2001,285,"OL",20
"9740",2001,285,"SC",18.7916666666667
"9741",2001,286,"DS",9.97916666666667
"9742",2001,286,"FR",14.2541666666667
"9743",2001,286,"KE",15.1
"9744",2001,286,"LP",14.2875
"9745",2001,286,"OL",20
"9746",2001,286,"SC",14.65
"9747",2001,287,"DS",13.625
"9748",2001,287,"FR",11.4541666666667
"9749",2001,287,"KE",13.975
"9750",2001,287,"LP",12.8958333333333
"9751",2001,287,"OL",20
"9752",2001,287,"SC",13.9041666666667
"9753",2001,288,"DS",-825.054166666667
"9754",2001,288,"FR",11.1833333333333
"9755",2001,288,"KE",14.675
"9756",2001,288,"LP",15.8875
"9757",2001,288,"OL",20
"9758",2001,288,"SC",12.6708333333333
"9759",2001,289,"DS",15.8125
"9760",2001,289,"FR",13.7833333333333
"9761",2001,289,"KE",14.0833333333333
"9762",2001,289,"LP",16.8291666666667
"9763",2001,289,"OL",20
"9764",2001,289,"SC",14.5583333333333
"9765",2001,290,"DS",19.7041666666667
"9766",2001,290,"FR",-398.6875
"9767",2001,290,"KE",22.4125
"9768",2001,290,"LP",20.9125
"9769",2001,290,"OL",20
"9770",2001,290,"SC",18.275
"9771",2001,291,"DS",17.9333333333333
"9772",2001,291,"FR",16.8625
"9773",2001,291,"KE",19.4625
"9774",2001,291,"LP",19.3333333333333
"9775",2001,291,"OL",20
"9776",2001,291,"SC",16.6166666666667
"9777",2001,292,"DS",15.2875
"9778",2001,292,"FR",14.4875
"9779",2001,292,"KE",19.2291666666667
"9780",2001,292,"LP",23.4208333333333
"9781",2001,292,"OL",20
"9782",2001,292,"SC",13.1625
"9783",2001,293,"DS",15.2541666666667
"9784",2001,293,"FR",14.3375
"9785",2001,293,"KE",16.0458333333333
"9786",2001,293,"LP",17.3583333333333
"9787",2001,293,"OL",20
"9788",2001,293,"SC",14.8958333333333
"9789",2001,294,"DS",14.75
"9790",2001,294,"FR",14.3666666666667
"9791",2001,294,"KE",16.2041666666667
"9792",2001,294,"LP",18.5208333333333
"9793",2001,294,"OL",20
"9794",2001,294,"SC",13.8
"9795",2001,295,"DS",14.3583333333333
"9796",2001,295,"FR",14.2041666666667
"9797",2001,295,"KE",15.2375
"9798",2001,295,"LP",16.675
"9799",2001,295,"OL",20
"9800",2001,295,"SC",14.3375
"9801",2001,296,"DS",16.45
"9802",2001,296,"FR",22.775
"9803",2001,296,"KE",25.3
"9804",2001,296,"LP",23.125
"9805",2001,296,"OL",33.2541666666667
"9806",2001,296,"SC",16.0583333333333
"9807",2001,297,"DS",-402.108333333333
"9808",2001,297,"FR",16.1208333333333
"9809",2001,297,"KE",21.9
"9810",2001,297,"LP",18.0208333333333
"9811",2001,297,"OL",22.475
"9812",2001,297,"SC",17.2125
"9813",2001,298,"DS",15.475
"9814",2001,298,"FR",15.4291666666667
"9815",2001,298,"KE",17.9458333333333
"9816",2001,298,"LP",19.9
"9817",2001,298,"OL",23.8166666666667
"9818",2001,298,"SC",16.3125
"9819",2001,299,"DS",14.1625
"9820",2001,299,"FR",14.2041666666667
"9821",2001,299,"KE",17.5166666666667
"9822",2001,299,"LP",19.1708333333333
"9823",2001,299,"OL",19.3166666666667
"9824",2001,299,"SC",16.425
"9825",2001,300,"DS",31.8125
"9826",2001,300,"FR",17.1041666666667
"9827",2001,300,"KE",16.9833333333333
"9828",2001,300,"LP",18.2333333333333
"9829",2001,300,"OL",24.0458333333333
"9830",2001,300,"SC",18.2208333333333
"9831",2001,301,"DS",18.9375
"9832",2001,301,"FR",16.8666666666667
"9833",2001,301,"KE",19.0583333333333
"9834",2001,301,"LP",18.7666666666667
"9835",2001,301,"OL",23.2333333333333
"9836",2001,301,"SC",18.0875
"9837",2001,302,"DS",16.825
"9838",2001,302,"FR",13.8708333333333
"9839",2001,302,"KE",17.8
"9840",2001,302,"LP",19.7375
"9841",2001,302,"OL",19.975
"9842",2001,302,"SC",15.0041666666667
"9843",2001,303,"DS",168.1875
"9844",2001,303,"FR",-407.0375
"9845",2001,303,"KE",14.675
"9846",2001,303,"LP",16.975
"9847",2001,303,"OL",27.0166666666667
"9848",2001,303,"SC",97.9791666666667
"9849",2001,304,"DS",-407.025
"9850",2001,304,"FR",11.7208333333333
"9851",2001,304,"KE",12.9875
"9852",2001,304,"LP",13.0458333333333
"9853",2001,304,"OL",9.7
"9854",2001,304,"SC",11.3708333333333
"9855",2001,305,"DS",12.9291666666667
"9856",2001,305,"FR",12.05
"9857",2001,305,"KE",13.1416666666667
"9858",2001,305,"LP",14.5833333333333
"9859",2001,305,"OL",14.3666666666667
"9860",2001,305,"SC",14.8
"9861",2001,306,"DS",10.9625
"9862",2001,306,"FR",11.5416666666667
"9863",2001,306,"KE",12.9083333333333
"9864",2001,306,"LP",14.9541666666667
"9865",2001,306,"OL",11.9291666666667
"9866",2001,306,"SC",11.4416666666667
"9867",2001,307,"DS",13.8208333333333
"9868",2001,307,"FR",12.8333333333333
"9869",2001,307,"KE",13.9833333333333
"9870",2001,307,"LP",15.6125
"9871",2001,307,"OL",14.9583333333333
"9872",2001,307,"SC",13.3291666666667
"9873",2001,308,"DS",13.5
"9874",2001,308,"FR",11.9875
"9875",2001,308,"KE",14.0666666666667
"9876",2001,308,"LP",15.0541666666667
"9877",2001,308,"OL",13.6916666666667
"9878",2001,308,"SC",12.9708333333333
"9879",2001,309,"DS",13.8166666666667
"9880",2001,309,"FR",13.05
"9881",2001,309,"KE",14.7625
"9882",2001,309,"LP",16.5208333333333
"9883",2001,309,"OL",16.7708333333333
"9884",2001,309,"SC",14.7625
"9885",2001,310,"DS",13.1916666666667
"9886",2001,310,"FR",12.625
"9887",2001,310,"KE",15.0291666666667
"9888",2001,310,"LP",16.1791666666667
"9889",2001,310,"OL",16.8166666666667
"9890",2001,310,"SC",12.9875
"9891",2001,311,"DS",15.3916666666667
"9892",2001,311,"FR",11.8
"9893",2001,311,"KE",15.9791666666667
"9894",2001,311,"LP",14.6041666666667
"9895",2001,311,"OL",15.5458333333333
"9896",2001,311,"SC",13.075
"9897",2001,312,"DS",-819.845833333333
"9898",2001,312,"FR",11.7833333333333
"9899",2001,312,"KE",13.7291666666667
"9900",2001,312,"LP",14.8416666666667
"9901",2001,312,"OL",15.2666666666667
"9902",2001,312,"SC",13.4583333333333
"9903",2001,313,"DS",12.0791666666667
"9904",2001,313,"FR",11.4916666666667
"9905",2001,313,"KE",17.475
"9906",2001,313,"LP",12.3
"9907",2001,313,"OL",16.4875
"9908",2001,313,"SC",14.0375
"9909",2001,314,"DS",13.8958333333333
"9910",2001,314,"FR",14.5875
"9911",2001,314,"KE",15.7541666666667
"9912",2001,314,"LP",17.1333333333333
"9913",2001,314,"OL",14.9416666666667
"9914",2001,314,"SC",14.8916666666667
"9915",2001,315,"DS",11.4041666666667
"9916",2001,315,"FR",8.27916666666667
"9917",2001,315,"KE",13.8541666666667
"9918",2001,315,"LP",17.8625
"9919",2001,315,"OL",16.1875
"9920",2001,315,"SC",9.45833333333333
"9921",2001,316,"DS",22.5333333333333
"9922",2001,316,"FR",26.3708333333333
"9923",2001,316,"KE",20.1958333333333
"9924",2001,316,"LP",15.4125
"9925",2001,316,"OL",9.325
"9926",2001,316,"SC",13.0333333333333
"9927",2001,317,"DS",-5410.84166666667
"9928",2001,317,"FR",9.23333333333333
"9929",2001,317,"KE",8.8625
"9930",2001,317,"LP",13.6083333333333
"9931",2001,317,"OL",7.82083333333333
"9932",2001,317,"SC",9.1375
"9933",2001,318,"DS",-4157
"9934",2001,318,"FR",11.075
"9935",2001,318,"KE",11.6083333333333
"9936",2001,318,"LP",17.5
"9937",2001,318,"OL",10.0833333333333
"9938",2001,318,"SC",10.9666666666667
"9939",2001,319,"DS",-407.366666666667
"9940",2001,319,"FR",9.7375
"9941",2001,319,"KE",12.8041666666667
"9942",2001,319,"LP",15.3916666666667
"9943",2001,319,"OL",10.2708333333333
"9944",2001,319,"SC",10.0541666666667
"9945",2001,320,"DS",13.1958333333333
"9946",2001,320,"FR",10.8875
"9947",2001,320,"KE",15.7375
"9948",2001,320,"LP",14.3708333333333
"9949",2001,320,"OL",12.6875
"9950",2001,320,"SC",12.3916666666667
"9951",2001,321,"DS",13.3208333333333
"9952",2001,321,"FR",12.6583333333333
"9953",2001,321,"KE",13.5625
"9954",2001,321,"LP",13.3875
"9955",2001,321,"OL",12.6708333333333
"9956",2001,321,"SC",12.6166666666667
"9957",2001,322,"DS",13.0166666666667
"9958",2001,322,"FR",12.1916666666667
"9959",2001,322,"KE",13.8416666666667
"9960",2001,322,"LP",13.8416666666667
"9961",2001,322,"OL",13.1375
"9962",2001,322,"SC",13.9333333333333
"9963",2001,323,"DS",14.1541666666667
"9964",2001,323,"FR",12.2541666666667
"9965",2001,323,"KE",16.025
"9966",2001,323,"LP",16.9083333333333
"9967",2001,323,"OL",15.0666666666667
"9968",2001,323,"SC",13.7666666666667
"9969",2001,324,"DS",15.2333333333333
"9970",2001,324,"FR",12.2708333333333
"9971",2001,324,"KE",16.7291666666667
"9972",2001,324,"LP",17.575
"9973",2001,324,"OL",16.6416666666667
"9974",2001,324,"SC",13.8416666666667
"9975",2001,325,"DS",22.0458333333333
"9976",2001,325,"FR",13.1208333333333
"9977",2001,325,"KE",17.9333333333333
"9978",2001,325,"LP",19.075
"9979",2001,325,"OL",18.1166666666667
"9980",2001,325,"SC",14.7291666666667
"9981",2001,326,"DS",13.2041666666667
"9982",2001,326,"FR",75.7958333333333
"9983",2001,326,"KE",72.1375
"9984",2001,326,"LP",27.4333333333333
"9985",2001,326,"OL",58.5
"9986",2001,326,"SC",83.1583333333333
"9987",2001,327,"DS",11.6666666666667
"9988",2001,327,"FR",9.65416666666667
"9989",2001,327,"KE",12.65
"9990",2001,327,"LP",12.575
"9991",2001,327,"OL",10.85
"9992",2001,327,"SC",11.9708333333333
"9993",2001,328,"DS",83.3291666666667
"9994",2001,328,"FR",20.4916666666667
"9995",2001,328,"KE",19.1333333333333
"9996",2001,328,"LP",14.8875
"9997",2001,328,"OL",9.54166666666667
"9998",2001,328,"SC",21.2958333333333
"9999",2001,329,"DS",11.2958333333333
"10000",2001,329,"FR",9.44166666666667
"10001",2001,329,"KE",9.32083333333333
"10002",2001,329,"LP",7.07083333333333
"10003",2001,329,"OL",9.96666666666667
"10004",2001,329,"SC",13.175
"10005",2001,330,"DS",16.2458333333333
"10006",2001,330,"FR",10.9708333333333
"10007",2001,330,"KE",8.3
"10008",2001,330,"LP",6.42083333333333
"10009",2001,330,"OL",13.7458333333333
"10010",2001,330,"SC",13.3875
"10011",2001,331,"DS",15.65
"10012",2001,331,"FR",9.44583333333333
"10013",2001,331,"KE",7.35
"10014",2001,331,"LP",7.1625
"10015",2001,331,"OL",15.7833333333333
"10016",2001,331,"SC",16.6166666666667
"10017",2001,332,"DS",11.8958333333333
"10018",2001,332,"FR",-407.808333333333
"10019",2001,332,"KE",11.825
"10020",2001,332,"LP",14.0833333333333
"10021",2001,332,"OL",33.225
"10022",2001,332,"SC",12.825
"10023",2001,333,"DS",14.475
"10024",2001,333,"FR",-2490.3125
"10025",2001,333,"KE",10.7833333333333
"10026",2001,333,"LP",6.59166666666667
"10027",2001,333,"OL",9.70833333333333
"10028",2001,333,"SC",12.2125
"10029",2001,334,"DS",11.1166666666667
"10030",2001,334,"FR",10.2875
"10031",2001,334,"KE",12.725
"10032",2001,334,"LP",8.42083333333333
"10033",2001,334,"OL",6.5625
"10034",2001,334,"SC",12.2041666666667
"10035",2001,335,"DS",10.6333333333333
"10036",2001,335,"FR",10.9291666666667
"10037",2001,335,"KE",11.5125
"10038",2001,335,"LP",9.81666666666667
"10039",2001,335,"OL",9.16666666666667
"10040",2001,335,"SC",11.7041666666667
"10041",2001,336,"DS",260.1625
"10042",2001,336,"FR",8.10416666666667
"10043",2001,336,"KE",19.1958333333333
"10044",2001,336,"LP",17.4541666666667
"10045",2001,336,"OL",6.04583333333333
"10046",2001,336,"SC",20.9375
"10047",2001,337,"DS",12.6333333333333
"10048",2001,337,"FR",8.16666666666667
"10049",2001,337,"KE",14.6875
"10050",2001,337,"LP",9.75833333333333
"10051",2001,337,"OL",12.9375
"10052",2001,337,"SC",8.84166666666667
"10053",2001,338,"DS",11.6208333333333
"10054",2001,338,"FR",7.94583333333333
"10055",2001,338,"KE",7.76666666666667
"10056",2001,338,"LP",11.6416666666667
"10057",2001,338,"OL",20
"10058",2001,338,"SC",14.2625
"10059",2001,339,"DS",14.1708333333333
"10060",2001,339,"FR",10.125
"10061",2001,339,"KE",10.1458333333333
"10062",2001,339,"LP",10.2
"10063",2001,339,"OL",20
"10064",2001,339,"SC",11.3208333333333
"10065",2001,340,"DS",14.4833333333333
"10066",2001,340,"FR",10.1166666666667
"10067",2001,340,"KE",13.1583333333333
"10068",2001,340,"LP",16.3458333333333
"10069",2001,340,"OL",20
"10070",2001,340,"SC",11.6791666666667
"10071",2001,341,"DS",13.5708333333333
"10072",2001,341,"FR",10.6708333333333
"10073",2001,341,"KE",16.7083333333333
"10074",2001,341,"LP",8.97916666666667
"10075",2001,341,"OL",20
"10076",2001,341,"SC",13.1541666666667
"10077",2001,342,"DS",11.2291666666667
"10078",2001,342,"FR",9.08333333333333
"10079",2001,342,"KE",11.6125
"10080",2001,342,"LP",12.2875
"10081",2001,342,"OL",20
"10082",2001,342,"SC",12.0708333333333
"10083",2001,343,"DS",26.9583333333333
"10084",2001,343,"FR",11.7583333333333
"10085",2001,343,"KE",56.7166666666667
"10086",2001,343,"LP",16.8041666666667
"10087",2001,343,"OL",20
"10088",2001,343,"SC",14.7875
"10089",2001,344,"DS",12.6125
"10090",2001,344,"FR",17.6208333333333
"10091",2001,344,"KE",122.995833333333
"10092",2001,344,"LP",13.125
"10093",2001,344,"OL",20
"10094",2001,344,"SC",18.2458333333333
"10095",2001,345,"DS",-405.275
"10096",2001,345,"FR",11.6583333333333
"10097",2001,345,"KE",22.6875
"10098",2001,345,"LP",8.88333333333333
"10099",2001,345,"OL",17.8583333333333
"10100",2001,345,"SC",13.4
"10101",2001,346,"DS",13.0375
"10102",2001,346,"FR",7.82916666666667
"10103",2001,346,"KE",9.85
"10104",2001,346,"LP",11.2208333333333
"10105",2001,346,"OL",10.1166666666667
"10106",2001,346,"SC",11.375
"10107",2001,347,"DS",66.8708333333333
"10108",2001,347,"FR",11.0041666666667
"10109",2001,347,"KE",12.8625
"10110",2001,347,"LP",13.5333333333333
"10111",2001,347,"OL",26.6208333333333
"10112",2001,347,"SC",18.3166666666667
"10113",2001,348,"DS",254.7625
"10114",2001,348,"FR",-364.916666666667
"10115",2001,348,"KE",52.175
"10116",2001,348,"LP",40.2166666666667
"10117",2001,348,"OL",25.4416666666667
"10118",2001,348,"SC",78.5333333333333
"10119",2001,349,"DS",16.8333333333333
"10120",2001,349,"FR",13.0041666666667
"10121",2001,349,"KE",45.2708333333333
"10122",2001,349,"LP",8.76666666666667
"10123",2001,349,"OL",16.6541666666667
"10124",2001,349,"SC",15.0958333333333
"10125",2001,350,"DS",13.7083333333333
"10126",2001,350,"FR",8.85833333333333
"10127",2001,350,"KE",12.0333333333333
"10128",2001,350,"LP",16.9208333333333
"10129",2001,350,"OL",6.6
"10130",2001,350,"SC",11.1333333333333
"10131",2001,351,"DS",20.675
"10132",2001,351,"FR",9.125
"10133",2001,351,"KE",13.4875
"10134",2001,351,"LP",10.975
"10135",2001,351,"OL",17.625
"10136",2001,351,"SC",11.2708333333333
"10137",2001,352,"DS",17.45
"10138",2001,352,"FR",11.4916666666667
"10139",2001,352,"KE",15.2416666666667
"10140",2001,352,"LP",13.4375
"10141",2001,352,"OL",16.6125
"10142",2001,352,"SC",10.7958333333333
"10143",2001,353,"DS",15.3041666666667
"10144",2001,353,"FR",10.8
"10145",2001,353,"KE",14.5291666666667
"10146",2001,353,"LP",14.9541666666667
"10147",2001,353,"OL",14.1041666666667
"10148",2001,353,"SC",10.5333333333333
"10149",2001,354,"DS",73.6833333333333
"10150",2001,354,"FR",14.725
"10151",2001,354,"KE",61.5916666666667
"10152",2001,354,"LP",18.3
"10153",2001,354,"OL",13.55
"10154",2001,354,"SC",17.9708333333333
"10155",2001,355,"DS",10.175
"10156",2001,355,"FR",10.2291666666667
"10157",2001,355,"KE",10.85
"10158",2001,355,"LP",13.3166666666667
"10159",2001,355,"OL",9.09583333333333
"10160",2001,355,"SC",10.6583333333333
"10161",2001,356,"DS",16.1458333333333
"10162",2001,356,"FR",8.67916666666667
"10163",2001,356,"KE",11.0708333333333
"10164",2001,356,"LP",12.5833333333333
"10165",2001,356,"OL",8.79166666666667
"10166",2001,356,"SC",13.3041666666667
"10167",2001,357,"DS",18.3458333333333
"10168",2001,357,"FR",13.3333333333333
"10169",2001,357,"KE",16.0875
"10170",2001,357,"LP",11.9541666666667
"10171",2001,357,"OL",17.8166666666667
"10172",2001,357,"SC",15.6
"10173",2001,358,"DS",12.6583333333333
"10174",2001,358,"FR",8.37083333333333
"10175",2001,358,"KE",12.3541666666667
"10176",2001,358,"LP",12.8708333333333
"10177",2001,358,"OL",16.0708333333333
"10178",2001,358,"SC",14.9583333333333
"10179",2001,359,"DS",10.8208333333333
"10180",2001,359,"FR",10.2125
"10181",2001,359,"KE",12.4583333333333
"10182",2001,359,"LP",12.6458333333333
"10183",2001,359,"OL",12.1416666666667
"10184",2001,359,"SC",11.0125
"10185",2001,360,"DS",-397.208333333333
"10186",2001,360,"FR",-822.941666666667
"10187",2001,360,"KE",13.05
"10188",2001,360,"LP",15.775
"10189",2001,360,"OL",20.0916666666667
"10190",2001,360,"SC",14.4083333333333
"10191",2001,361,"DS",23.5333333333333
"10192",2001,361,"FR",17.525
"10193",2001,361,"KE",19.9916666666667
"10194",2001,361,"LP",19.5208333333333
"10195",2001,361,"OL",13.1791666666667
"10196",2001,361,"SC",19.1125
"10197",2001,362,"DS",17.9416666666667
"10198",2001,362,"FR",13.7458333333333
"10199",2001,362,"KE",18.2583333333333
"10200",2001,362,"LP",20.7
"10201",2001,362,"OL",19.8416666666667
"10202",2001,362,"SC",14.575
"10203",2001,363,"DS",11.4833333333333
"10204",2001,363,"FR",10.7166666666667
"10205",2001,363,"KE",9.47916666666667
"10206",2001,363,"LP",8.13333333333333
"10207",2001,363,"OL",9.1625
"10208",2001,363,"SC",11.3041666666667
"10209",2001,364,"DS",13.6375
"10210",2001,364,"FR",11.5125
"10211",2001,364,"KE",13.6375
"10212",2001,364,"LP",5.77083333333333
"10213",2001,364,"OL",11.6916666666667
"10214",2001,364,"SC",13.9666666666667
"10215",2001,365,"DS",14.7708333333333
"10216",2001,365,"FR",7.76666666666667
"10217",2001,365,"KE",11.6875
"10218",2001,365,"LP",9.425
"10219",2001,365,"OL",11.1875
"10220",2001,365,"SC",12.3791666666667
"10221",2002,1,"DS",11.0791666666667
"10222",2002,1,"FR",8.82916666666667
"10223",2002,1,"KE",11.9333333333333
"10224",2002,1,"LP",12.5208333333333
"10225",2002,1,"OL",10.2166666666667
"10226",2002,1,"SC",9.875
"10227",2002,2,"DS",9.80833333333333
"10228",2002,2,"FR",9.45833333333333
"10229",2002,2,"KE",12.7041666666667
"10230",2002,2,"LP",11.1333333333333
"10231",2002,2,"OL",8.95416666666667
"10232",2002,2,"SC",10.7041666666667
"10233",2002,3,"DS",11.7875
"10234",2002,3,"FR",10.025
"10235",2002,3,"KE",13.35
"10236",2002,3,"LP",7.46666666666667
"10237",2002,3,"OL",10.0791666666667
"10238",2002,3,"SC",10.9666666666667
"10239",2002,4,"DS",13.375
"10240",2002,4,"FR",9.3375
"10241",2002,4,"KE",12.3833333333333
"10242",2002,4,"LP",10.6625
"10243",2002,4,"OL",7.025
"10244",2002,4,"SC",10.5333333333333
"10245",2002,5,"DS",11.9916666666667
"10246",2002,5,"FR",9.24583333333333
"10247",2002,5,"KE",19.0208333333333
"10248",2002,5,"LP",9.45416666666667
"10249",2002,5,"OL",9.69166666666667
"10250",2002,5,"SC",10.2333333333333
"10251",2002,6,"DS",10.5375
"10252",2002,6,"FR",8.25833333333333
"10253",2002,6,"KE",11.9791666666667
"10254",2002,6,"LP",11.1291666666667
"10255",2002,6,"OL",10.525
"10256",2002,6,"SC",9.30416666666667
"10257",2002,7,"DS",13.3041666666667
"10258",2002,7,"FR",10.2041666666667
"10259",2002,7,"KE",16.0166666666667
"10260",2002,7,"LP",13.3458333333333
"10261",2002,7,"OL",10.7666666666667
"10262",2002,7,"SC",13.0083333333333
"10263",2002,8,"DS",13.175
"10264",2002,8,"FR",10.0625
"10265",2002,8,"KE",15.5458333333333
"10266",2002,8,"LP",11.1833333333333
"10267",2002,8,"OL",10.7833333333333
"10268",2002,8,"SC",11.9958333333333
"10269",2002,9,"DS",15.15
"10270",2002,9,"FR",29.1583333333333
"10271",2002,9,"KE",73.25
"10272",2002,9,"LP",18.875
"10273",2002,9,"OL",20.0625
"10274",2002,9,"SC",15.7333333333333
"10275",2002,10,"DS",-815.795833333333
"10276",2002,10,"FR",8.22916666666667
"10277",2002,10,"KE",11.1166666666667
"10278",2002,10,"LP",9.24166666666667
"10279",2002,10,"OL",16.2625
"10280",2002,10,"SC",14.5125
"10281",2002,11,"DS",17.5291666666667
"10282",2002,11,"FR",9.93333333333333
"10283",2002,11,"KE",14.1833333333333
"10284",2002,11,"LP",13.7
"10285",2002,11,"OL",14.9083333333333
"10286",2002,11,"SC",12.7375
"10287",2002,12,"DS",14.3416666666667
"10288",2002,12,"FR",9.1125
"10289",2002,12,"KE",14.1041666666667
"10290",2002,12,"LP",12.8541666666667
"10291",2002,12,"OL",12.0958333333333
"10292",2002,12,"SC",10.8083333333333
"10293",2002,13,"DS",11.8791666666667
"10294",2002,13,"FR",8.59583333333333
